studyYear	programDbId	programName	programDescription	studyDbId	studyName	studyDescription	studyDesign	plotWidth	plotLength	fieldSize	fieldTrialIsPlannedToBeGenotyped	fieldTrialIsPlannedToCross	plantingDate	harvestDate	locationDbId	locationName	germplasmDbId	germplasmName	germplasmSynonyms	observationLevel	observationUnitDbId	observationUnitName	replicate	blockNumber	plotNumber	rowNumber	colNumber	entryType	plantNumber	plantedSeedlotStockDbId	plantedSeedlotStockUniquename	plantedSeedlotCurrentCount	plantedSeedlotCurrentWeightGram	plantedSeedlotBoxName	plantedSeedlotTransactionCount	plantedSeedlotTransactionWeight	plantedSeedlotTransactionDescription	availableGermplasmSeedlotUniquenames	cass sink leaf|3-phosphoglyceric acid|ug/g|week 16|COMP:0000013	cass sink leaf|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000011	cass sink leaf|ADP|ug/g|week 16|COMP:0000010	cass source leaf|3-phosphoglyceric acid|ug/g|week 16|COMP:0000002	cass source leaf|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000007	cass source leaf|ADP|ug/g|week 16|COMP:0000003	cass storage root|3-phosphoglyceric acid|ug/g|week 16|COMP:0000006	cass storage root|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000004	cass storage root|ADP|ug/g|week 16|COMP:0000005	cass upper stem|3-phosphoglyceric acid|ug/g|week 16|COMP:0000012	cass upper stem|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000008	cass upper stem|ADP|ug/g|week 16|COMP:0000009	dry matter content percentage|CO_334:0000092	fresh root weight|CO_334:0000012	fresh shoot weight measurement in kg|CO_334:0000016	harvest index variable|CO_334:0000015	notes
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39107	UG120276		plot	41044	test_t745	3	1	745			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39083	UG120246		plot	41045	test_t746	2	1	746			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39969	UG120147		plot	41046	test_t747	3	1	747			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39114	UG120286		plot	41047	test_t748	3	1	748			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38990	UG120134		plot	41048	test_t749	3	1	749			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39062	UG120221		plot	41049	test_t75	1	1	75			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39054	UG120210		plot	41050	test_t750	3	1	750			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39007	UG120156		plot	41051	test_t751	3	1	751			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39975	UG120203		plot	41052	test_t752	3	1	752			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39987	UG120259		plot	41053	test_t753	3	1	753			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39956	UG120110		plot	41054	test_t754	3	1	754			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39050	UG120205		plot	41055	test_t755	2	1	755			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39126	UG120300		plot	41056	test_t756	2	1	756			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38926	UG120054		plot	41057	test_t757	3	1	757			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39960	UG120119		plot	41058	test_t758	3	1	758			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39029	UG120181		plot	41059	test_t759	3	1	759			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39046	UG120198		plot	41060	test_t76	2	1	76			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39052	UG120207		plot	41061	test_t760	2	1	760			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39970	UG120155		plot	41062	test_t761	2	1	761			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38966	UG120099		plot	41063	test_t762	3	1	762			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39994	UG120294		plot	41064	test_t763	2	1	763			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39049	UG120202		plot	41065	test_t764	3	1	764			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39056	UG120213		plot	41066	test_t765	3	1	765			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39046	UG120198		plot	41067	test_t766	3	1	766			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38940	UG120070		plot	41068	test_t767	2	1	767			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38945	UG120076		plot	41069	test_t768	3	1	768			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38981	UG120120		plot	41070	test_t769	3	1	769			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39110	UG120279		plot	41071	test_t77	1	1	77			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39071	UG120230		plot	41072	test_t770	3	1	770			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39027	UG120178		plot	41073	test_t771	2	1	771			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39131	UG120307		plot	41074	test_t772	3	1	772			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39984	UG120241		plot	41075	test_t773	3	1	773			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38955	UG120087		plot	41076	test_t774	3	1	774			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39948	UG120050		plot	41077	test_t775	2	1	775			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39953	UG120083		plot	41078	test_t776	3	1	776			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38999	UG120146		plot	41079	test_t777	2	1	777			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38983	UG120122		plot	41080	test_t778	3	1	778			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39978	UG120212		plot	41081	test_t779	3	1	779			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38941	UG120071		plot	41082	test_t78	1	1	78			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39043	UG120195		plot	41083	test_t780	3	1	780			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39947	UG120047		plot	41084	test_t781	2	1	781			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39013	UG120163		plot	41085	test_t782	3	1	782			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38940	UG120070		plot	41086	test_t783	3	1	783			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38911	UG120034		plot	41087	test_t784	3	1	784			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39068	UG120227		plot	41088	test_t785	3	1	785			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39073	UG120232		plot	41089	test_t786	3	1	786			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39963	UG120129		plot	41090	test_t787	3	1	787			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39042	UG120194		plot	41091	test_t788	3	1	788			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39083	UG120246		plot	41092	test_t789	3	1	789			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39061	UG120220		plot	41093	test_t79	1	1	79			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39962	UG120125		plot	41094	test_t790	3	1	790			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39994	UG120294		plot	41095	test_t791	3	1	791			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39014	UG120164		plot	41096	test_t792	2	1	792			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38943	UG120073		plot	41097	test_t793	3	1	793			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38944	UG120074		plot	41098	test_t794	3	1	794			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39099	UG120266		plot	41099	test_t795	3	1	795			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38878	UG120001		plot	41100	test_t796	3	1	796			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39982	UG120236		plot	41101	test_t797	3	1	797			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38937	UG120066		plot	41102	test_t798	3	1	798			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38965	UG120098		plot	41103	test_t799	2	1	799			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39001	UG120149		plot	41104	test_t8	1	1	8			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38955	UG120087		plot	41105	test_t80	1	1	80			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39004	UG120152		plot	41106	test_t800	2	1	800			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38912	UG120035		plot	41107	test_t801	2	1	801			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38999	UG120146		plot	41108	test_t802	3	1	802			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38939	UG120069		plot	41109	test_t803	2	1	803			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39128	UG120303		plot	41110	test_t804	2	1	804			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39017	UG120167		plot	41111	test_t805	3	1	805			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39092	UG120257		plot	41112	test_t806	3	1	806			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39983	UG120237		plot	41113	test_t807	3	1	807			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38906	UG120029		plot	41114	test_t808	3	1	808			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39078	UG120240		plot	41115	test_t809	3	1	809			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38985	UG120126		plot	41116	test_t81	1	1	81			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38899	UG120022		plot	41117	test_t810	3	1	810			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39086	UG120250		plot	41118	test_t811	2	1	811			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38956	UG120088		plot	41119	test_t812	3	1	812			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39030	UG120182		plot	41120	test_t813	3	1	813			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39948	UG120050		plot	41121	test_t814	3	1	814			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38959	UG120091		plot	41122	test_t815	2	1	815			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38883	UG120006		plot	41123	test_t816	3	1	816			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38992	UG120137		plot	41124	test_t817	3	1	817			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39053	UG120208		plot	41125	test_t818	3	1	818			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38895	UG120018		plot	41126	test_t819	2	1	819			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39100	UG120267		plot	41127	test_t82	1	1	82			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39050	UG120205		plot	41128	test_t820	3	1	820			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39945	UG120041		plot	41129	test_t821	3	1	821			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38965	UG120098		plot	41130	test_t822	3	1	822			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38931	UG120060		plot	41131	test_t823	3	1	823			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38905	UG120028		plot	41132	test_t824	3	1	824			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38912	UG120035		plot	41133	test_t825	3	1	825			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38978	UG120115		plot	41134	test_t826	3	1	826			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38922	UG120048		plot	41135	test_t827	3	1	827			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39085	UG120248		plot	41136	test_t828	3	1	828			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38886	UG120009		plot	41137	test_t829	3	1	829			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39038	UG120190		plot	41138	test_t83	1	1	83			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39964	UG120130		plot	41139	test_t830	3	1	830			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39105	UG120273		plot	41140	test_t831	2	1	831			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39057	UG120215		plot	41141	test_t832	3	1	832			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39989	UG120271		plot	41142	test_t833	3	1	833			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38907	UG120030		plot	41143	test_t834	3	1	834			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39021	UG120172		plot	41144	test_t835	3	1	835			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38962	UG120095		plot	41145	test_t836	2	1	836			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39967	UG120140		plot	41146	test_t837	3	1	837			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39104	UG120272		plot	41147	test_t838	3	1	838			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38969	UG120102		plot	41148	test_t839	3	1	839			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38987	UG120128		plot	41149	test_t84	1	1	84			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39081	UG120244		plot	41150	test_t840	3	1	840			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39965	UG120131		plot	41151	test_t841	3	1	841			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39116	UG120288		plot	41152	test_t842	3	1	842			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38932	UG120061		plot	41153	test_t843	2	1	843			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38879	UG120002		plot	41154	test_t844	3	1	844			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38947	UG120078		plot	41155	test_t845	3	1	845			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39045	UG120197		plot	41156	test_t846	3	1	846			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39976	UG120204		plot	41157	test_t847	3	1	847			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38904	UG120027		plot	41158	test_t848	3	1	848			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38985	UG120126		plot	41159	test_t849	3	1	849			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39125	UG120299		plot	41160	test_t85	1	1	85			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39117	UG120289		plot	41161	test_t850	3	1	850			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38962	UG120095		plot	41162	test_t851	3	1	851			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38928	UG120057		plot	41163	test_t852	2	1	852			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38939	UG120069		plot	41164	test_t853	3	1	853			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39028	UG120179		plot	41165	test_t854	3	1	854			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38923	UG120049		plot	41166	test_t855	3	1	855			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39000	UG120148		plot	41167	test_t856	3	1	856			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38913	UG120036		plot	41168	test_t857	3	1	857			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38934	UG120063		plot	41169	test_t858	2	1	858			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39014	UG120164		plot	41170	test_t859	3	1	859			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38984	UG120124		plot	41171	test_t86	1	1	86			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38930	UG120059		plot	41172	test_t860	3	1	860			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39019	UG120170		plot	41173	test_t861	3	1	861			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38910	UG120033		plot	41174	test_t862	3	1	862			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38919	UG120043		plot	41175	test_t863	3	1	863			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39968	UG120142		plot	41176	test_t864	2	1	864			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39109	UG120278		plot	41177	test_t865	3	1	865			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38959	UG120091		plot	41178	test_t866	3	1	866			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39127	UG120301		plot	41179	test_t867	3	1	867			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38897	UG120020		plot	41180	test_t868	3	1	868			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39105	UG120273		plot	41181	test_t869	3	1	869			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38945	UG120076		plot	41182	test_t87	1	1	87			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39955	UG120104		plot	41183	test_t870	3	1	870			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38892	UG120015		plot	41184	test_t871	3	1	871			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39035	UG120187		plot	41185	test_t872	3	1	872			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38901	UG120024		plot	41186	test_t873	3	1	873			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39087	UG120251		plot	41187	test_t874	3	1	874			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38984	UG120124		plot	41188	test_t875	2	1	875			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39970	UG120155		plot	41189	test_t876	3	1	876			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39018	UG120169		plot	41190	test_t877	3	1	877			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39126	UG120300		plot	41191	test_t878	3	1	878			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38950	UG120081		plot	41192	test_t879	2	1	879			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39009	UG120158		plot	41193	test_t88	1	1	88			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38896	UG120019		plot	41194	test_t880	3	1	880			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38929	UG120058		plot	41195	test_t881	3	1	881			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38949	UG120080		plot	41196	test_t882	3	1	882			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38900	UG120023		plot	41197	test_t883	3	1	883			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39115	UG120287		plot	41198	test_t884	3	1	884			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39022	UG120173		plot	41199	test_t885	2	1	885			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39108	UG120277		plot	41200	test_t886	3	1	886			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39090	UG120255		plot	41201	test_t887	3	1	887			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38934	UG120063		plot	41202	test_t888	3	1	888			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39106	UG120274		plot	41203	test_t889	3	1	889			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39101	UG120268		plot	41204	test_t89	1	1	89			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38988	UG120132		plot	41205	test_t890	3	1	890			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39086	UG120250		plot	41206	test_t891	3	1	891			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39968	UG120142		plot	41207	test_t892	3	1	892			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39052	UG120207		plot	41208	test_t893	3	1	893			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38984	UG120124		plot	41209	test_t894	3	1	894			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38957	UG120089		plot	41210	test_t895	3	1	895			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38996	UG120143		plot	41211	test_t896	3	1	896			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39004	UG120152		plot	41212	test_t897	3	1	897			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38918	UG120042		plot	41213	test_t898	3	1	898			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39022	UG120173		plot	41214	test_t899	3	1	899			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39086	UG120250		plot	41215	test_t9	1	1	9			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39094	UG120260		plot	41216	test_t90	1	1	90			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38928	UG120057		plot	41217	test_t900	3	1	900			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39082	UG120245		plot	41218	test_t901	3	1	901			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38916	UG120039		plot	41219	test_t902	3	1	902			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38889	UG120012		plot	41220	test_t903	3	1	903			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39064	UG120223		plot	41221	test_t904	3	1	904			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38895	UG120018		plot	41222	test_t905	3	1	905			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39027	UG120178		plot	41223	test_t906	3	1	906			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39128	UG120303		plot	41224	test_t907	3	1	907			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38997	UG120144		plot	41225	test_t908	3	1	908			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38888	UG120011		plot	41226	test_t909	3	1	909			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38956	UG120088		plot	41227	test_t91	1	1	91			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39077	UG120239		plot	41228	test_t910	3	1	910			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39947	UG120047		plot	41229	test_t911	3	1	911			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38932	UG120061		plot	41230	test_t912	3	1	912			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38950	UG120081		plot	41231	test_t913	3	1	913			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39952	UG120075		plot	41232	test_t914	3	1	914			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39093	UG120258		plot	41233	test_t915	3	1	915			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39986	UG120252		plot	41234	test_t916	3	1	916			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39122	UG120296		plot	41235	test_t917	3	1	917			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39066	UG120225		plot	41236	test_t918	3	1	918			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38914	UG120037		plot	41237	test_t919	3	1	919			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38986	UG120127		plot	41238	test_t92	1	1	92			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38927	UG120055		plot	41239	test_t920	3	1	920			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39996	UG120304		plot	41240	test_t921	3	1	921			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39074	UG120234		plot	41241	test_t93	1	1	93			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39997	UG120308		plot	41242	test_t94	1	1	94			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38951	UG120082		plot	41243	test_t95	2	1	95			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39023	UG120174		plot	41244	test_t96	2	1	96			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	38902	UG120025		plot	41245	test_t97	1	1	97			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39084	UG120247		plot	41246	test_t98	1	1	98			test																											
2016	134	test	test	144	test_t	test tets	CRD								23	test_location	39065	UG120224		plot	41247	test_t99	1	1	99			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38843	test_accession4		plot	38857	test_trial21	1	1	1			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38842	test_accession3		plot	38866	test_trial210	3	1	10			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38840	test_accession1		plot	38867	test_trial211	3	1	11			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38844	test_accession5		plot	38868	test_trial212	3	1	12			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38841	test_accession2		plot	38869	test_trial213	2	1	13			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38843	test_accession4		plot	38870	test_trial214	3	1	14			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38841	test_accession2		plot	38871	test_trial215	3	1	15			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38844	test_accession5		plot	38858	test_trial22	1	1	2			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38842	test_accession3		plot	38859	test_trial23	1	1	3			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38842	test_accession3		plot	38860	test_trial24	2	1	4			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38840	test_accession1		plot	38861	test_trial25	1	1	5			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38843	test_accession4		plot	38862	test_trial26	2	1	6			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38844	test_accession5		plot	38863	test_trial27	2	1	7			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38840	test_accession1		plot	38864	test_trial28	2	1	8			test																											
2014	134	test	test	137	test_trial	test trial	CRD						2017-July-04	2017-July-21	23	test_location	38841	test_accession2		plot	38865	test_trial29	1	1	9			test																											
2014	134	test	test	141	trial2 NaCRRI	another trial for solGS	CRD								23	test_location	38878	UG120001		plot	39998	UG120001_block:1_plot:TP1_2012_NaCRRI	1	1	1			test																							33	9	11	0.45	
2014	134	test	test	141	trial2 NaCRRI	another trial for solGS	CRD								23	test_location	38879	UG120002		plot	39999	UG120002_block:1_plot:TP2_2012_NaCRRI	1	1	2			test																							37.1	3	9	0.25	
