Child	Father	Father Id
	TMS15F1394P0005	TMS14F1085P0003	57718
	TMS15F1394P0004	TMS14F1085P0003	57718
	TMS15F1394P0003	TMS14F1085P0003	57718
	TMS15F1394P0002	TMS14F1085P0003	57718
	TMS15F1394P0001	TMS14F1085P0003	57718
	TMS15F1393P0008	TMS14F1085P0003	57626
	TMS15F1393P0007	TMS14F1085P0003	57626
	TMS15F1393P0006	TMS14F1085P0003	57626
	TMS15F1393P0005	TMS14F1085P0003	57626
	TMS15F1393P0004	TMS14F1085P0003	57626
	TMS15F1393P0003	TMS14F1085P0003	57626
	TMS15F1393P0002	TMS14F1085P0003	57626
	TMS15F1393P0001	TMS14F1085P0003	57626
	TMS15F1392P0003	TMS14F1085P0003	57622
	TMS15F1392P0002	TMS14F1085P0003	57622
	TMS15F1392P0001	TMS14F1085P0003	57622
	TMS15F1391P0002	TMS14F1157P0002	57589
	TMS15F1391P0001	TMS14F1157P0002	57589
	TMS15F1390P0014	TMS14F1113P0002	57534
	TMS15F1390P0012	TMS14F1113P0002	57534
	TMS15F1390P0010	TMS14F1113P0002	57534
	TMS15F1390P0009	TMS14F1113P0002	57534
	TMS15F1390P0007	TMS14F1113P0002	57534
	TMS15F1390P0006	TMS14F1113P0002	57534
	TMS15F1390P0005	TMS14F1113P0002	57534
	TMS15F1390P0004	TMS14F1113P0002	57534
	TMS15F1390P0003	TMS14F1113P0002	57534
	TMS15F1389P0003	TMS14F1166P0002	57465
	TMS15F1389P0002	TMS14F1166P0002	57465
	TMS15F1389P0001	TMS14F1166P0002	57465
	TMS15F1388P0001	TMS14F1113P0002	57465
	TMS15F1387P0001	TMS14F1292P0010	57437
	TMS15F1386P0015	TMS14F1240P0004	57437
	TMS15F1386P0014	TMS14F1240P0004	57437
	TMS15F1386P0013	TMS14F1240P0004	57437
	TMS15F1386P0012	TMS14F1240P0004	57437
	TMS15F1386P0010	TMS14F1240P0004	57437
	TMS15F1386P0009	TMS14F1240P0004	57437
	TMS15F1386P0008	TMS14F1240P0004	57437
	TMS15F1386P0007	TMS14F1240P0004	57437
	TMS15F1386P0006	TMS14F1240P0004	57437
	TMS15F1386P0005	TMS14F1240P0004	57437
	TMS15F1386P0004	TMS14F1240P0004	57437
	TMS15F1386P0003	TMS14F1240P0004	57437
	TMS15F1386P0002	TMS14F1240P0004	57437
	TMS15F1386P0001	TMS14F1240P0004	57437
	TMS15F1385P0002	TMS14F1157P0002	57437
	TMS15F1385P0001	TMS14F1157P0002	57437
	TMS15F1383P0001	TMS14F1063P0003	57422
	TMS15F1382P0019	TMS14F1292P0010	57410
	TMS15F1382P0018	TMS14F1292P0010	57410
	TMS15F1382P0017	TMS14F1292P0010	57410
	TMS15F1382P0016	TMS14F1292P0010	57410
	TMS15F1382P0015	TMS14F1292P0010	57410
	TMS15F1382P0014	TMS14F1292P0010	57410
	TMS15F1382P0013	TMS14F1292P0010	57410
	TMS15F1382P0012	TMS14F1292P0010	57410
	TMS15F1382P0011	TMS14F1292P0010	57410
	TMS15F1382P0010	TMS14F1292P0010	57410
	TMS15F1382P0009	TMS14F1292P0010	57410
	TMS15F1382P0008	TMS14F1292P0010	57410
	TMS15F1382P0007	TMS14F1292P0010	57410
	TMS15F1382P0006	TMS14F1292P0010	57410
	TMS15F1382P0005	TMS14F1292P0010	57410
	TMS15F1382P0004	TMS14F1292P0010	57410
	TMS15F1382P0003	TMS14F1292P0010	57410
	TMS15F1382P0002	TMS14F1292P0010	57410
	TMS15F1382P0001	TMS14F1292P0010	57410
	TMS15F1381P0017	TMS14F1162P0002	57410
	TMS15F1381P0016	TMS14F1162P0002	57410
	TMS15F1381P0015	TMS14F1162P0002	57410
	TMS15F1381P0014	TMS14F1162P0002	57410
	TMS15F1381P0013	TMS14F1162P0002	57410
	TMS15F1381P0012	TMS14F1162P0002	57410
	TMS15F1381P0011	TMS14F1162P0002	57410
	TMS15F1381P0010	TMS14F1162P0002	57410
	TMS15F1381P0009	TMS14F1162P0002	57410
	TMS15F1381P0008	TMS14F1162P0002	57410
	TMS15F1381P0007	TMS14F1162P0002	57410
	TMS15F1381P0006	TMS14F1162P0002	57410
	TMS15F1381P0005	TMS14F1162P0002	57410
	TMS15F1381P0004	TMS14F1162P0002	57410
	TMS15F1381P0003	TMS14F1162P0002	57410
	TMS15F1381P0002	TMS14F1162P0002	57410
	TMS15F1381P0001	TMS14F1162P0002	57410
	TMS15F1380P0003	TMS14F1292P0010	57409
	TMS15F1380P0002	TMS14F1292P0010	57409
	TMS15F1380P0001	TMS14F1292P0010	57409
	TMS15F1379P0012	TMS14F1166P0002	57409
	TMS15F1379P0011	TMS14F1166P0002	57409
	TMS15F1379P0010	TMS14F1166P0002	57409
	TMS15F1379P0009	TMS14F1166P0002	57409
	TMS15F1379P0008	TMS14F1166P0002	57409
	TMS15F1379P0007	TMS14F1166P0002	57409
	TMS15F1379P0006	TMS14F1166P0002	57409
	TMS15F1379P0005	TMS14F1166P0002	57409
	TMS15F1379P0004	TMS14F1166P0002	57409
	TMS15F1379P0003	TMS14F1166P0002	57409
	TMS15F1379P0002	TMS14F1166P0002	57409
	TMS15F1379P0001	TMS14F1166P0002	57409
	TMS15F1378P0014	TMS14F1063P0003	57409
	TMS15F1378P0013	TMS14F1063P0003	57409
	TMS15F1378P0012	TMS14F1063P0003	57409
	TMS15F1378P0011	TMS14F1063P0003	57409
	TMS15F1378P0010	TMS14F1063P0003	57409
	TMS15F1378P0009	TMS14F1063P0003	57409
	TMS15F1378P0008	TMS14F1063P0003	57409
	TMS15F1378P0007	TMS14F1063P0003	57409
	TMS15F1378P0006	TMS14F1063P0003	57409
	TMS15F1378P0005	TMS14F1063P0003	57409
	TMS15F1378P0004	TMS14F1063P0003	57409
	TMS15F1378P0003	TMS14F1063P0003	57409
	TMS15F1378P0002	TMS14F1063P0003	57409
	TMS15F1378P0001	TMS14F1063P0003	57409
	TMS15F1376P0001	TMS14F1241P0002	57302
	TMS15F1375P0002	TMS14F1113P0002	57302
	TMS15F1375P0001	TMS14F1113P0002	57302
	TMS15F1372P0002	TMS14F1241P0002	57211
	TMS15F1372P0001	TMS14F1241P0002	57211
	TMS15F1371P0003	TMS14F1195P0008	57211
	TMS15F1371P0002	TMS14F1195P0008	57211
	TMS15F1371P0001	TMS14F1195P0008	57211
	TMS15F1370P0011	TMS14F1157P0002	57157
	TMS15F1370P0010	TMS14F1157P0002	57157
	TMS15F1370P0009	TMS14F1157P0002	57157
	TMS15F1370P0007	TMS14F1157P0002	57157
	TMS15F1370P0006	TMS14F1157P0002	57157
	TMS15F1370P0005	TMS14F1157P0002	57157
	TMS15F1370P0004	TMS14F1157P0002	57157
	TMS15F1370P0003	TMS14F1157P0002	57157
	TMS15F1370P0002	TMS14F1157P0002	57157
	TMS15F1370P0001	TMS14F1157P0002	57157
	TMS15F1369P0005	TMS14F1247P0007	57099
	TMS15F1369P0004	TMS14F1247P0007	57099
	TMS15F1369P0003	TMS14F1247P0007	57099
	TMS15F1369P0002	TMS14F1247P0007	57099
	TMS15F1369P0001	TMS14F1247P0007	57099
	TMS15F1368P0008	TMS14F1195P0008	57099
	TMS15F1368P0007	TMS14F1195P0008	57099
	TMS15F1368P0006	TMS14F1195P0008	57099
	TMS15F1368P0005	TMS14F1195P0008	57099
	TMS15F1368P0004	TMS14F1195P0008	57099
	TMS15F1368P0003	TMS14F1195P0008	57099
	TMS15F1368P0002	TMS14F1195P0008	57099
	TMS15F1368P0001	TMS14F1195P0008	57099
	TMS15F1367P0002	TMS14F1166P0002	57099
	TMS15F1367P0001	TMS14F1166P0002	57099
	TMS15F1366P0003	TMS13F1436P0006	48569
	TMS15F1366P0002	TMS13F1436P0006	48569
	TMS15F1366P0001	TMS13F1436P0006	48569
	TMS15F1365P0003	TMS13F1333P0027	48569
	TMS15F1365P0002	TMS13F1333P0027	48569
	TMS15F1364P0004	TMS13F1307P0011	48569
	TMS15F1364P0002	TMS13F1307P0011	48569
	TMS15F1364P0001	TMS13F1307P0011	48569
	TMS15F1363P0009	TMS13F1306P0003	48569
	TMS15F1363P0008	TMS13F1306P0003	48569
	TMS15F1363P0007	TMS13F1306P0003	48569
	TMS15F1363P0006	TMS13F1306P0003	48569
	TMS15F1363P0005	TMS13F1306P0003	48569
	TMS15F1363P0004	TMS13F1306P0003	48569
	TMS15F1363P0003	TMS13F1306P0003	48569
	TMS15F1363P0002	TMS13F1306P0003	48569
	TMS15F1363P0001	TMS13F1306P0003	48569
	TMS15F1362P0002	TMS13F1303P0002	48569
	TMS15F1362P0001	TMS13F1303P0002	48569
	TMS15F1361P0007	TMS13F1288P0009	48569
	TMS15F1361P0006	TMS13F1288P0009	48569
	TMS15F1361P0005	TMS13F1288P0009	48569
	TMS15F1361P0004	TMS13F1288P0009	48569
	TMS15F1361P0003	TMS13F1288P0009	48569
	TMS15F1361P0002	TMS13F1288P0009	48569
	TMS15F1361P0001	TMS13F1288P0009	48569
	TMS15F1360P0002	TMS13F1307P0023	48569
	TMS15F1360P0001	TMS13F1307P0023	48569
	TMS15F1359P0001	TMS13F1306P0003	48569
	TMS15F1358P0001	TMS13F1212P0058	48569
	TMS15F1357P0002	TMS13F1108P0007	48569
	TMS15F1357P0001	TMS13F1108P0007	48569
	TMS15F1356P0003	TMS13F1333P0014	48571
	TMS15F1356P0002	TMS13F1333P0014	48571
	TMS15F1356P0001	TMS13F1333P0014	48571
	TMS15F1355P0005	TMS13F1006P0027	52443
	TMS15F1355P0004	TMS13F1006P0027	52443
	TMS15F1355P0003	TMS13F1006P0027	52443
	TMS15F1355P0002	TMS13F1006P0027	52443
	TMS15F1355P0001	TMS13F1006P0027	52443
	TMS15F1354P0005	TMS13F1008P0006	48563
	TMS15F1354P0004	TMS13F1008P0006	48563
	TMS15F1354P0003	TMS13F1008P0006	48563
	TMS15F1354P0001	TMS13F1008P0006	48563
	TMS15F1353P0006	TMS13F1333P0027	48555
	TMS15F1353P0005	TMS13F1333P0027	48555
	TMS15F1353P0004	TMS13F1333P0027	48555
	TMS15F1353P0003	TMS13F1333P0027	48555
	TMS15F1353P0002	TMS13F1333P0027	48555
	TMS15F1353P0001	TMS13F1333P0027	48555
	TMS15F1352P0006	TMS13F1333P0027	52428
	TMS15F1352P0004	TMS13F1333P0027	52428
	TMS15F1352P0003	TMS13F1333P0027	52428
	TMS15F1352P0002	TMS13F1333P0027	52428
	TMS15F1352P0001	TMS13F1333P0027	52428
	TMS15F1351P0014	TMS13F1303P0001	52428
	TMS15F1351P0012	TMS13F1303P0001	52428
	TMS15F1351P0011	TMS13F1303P0001	52428
	TMS15F1351P0009	TMS13F1303P0001	52428
	TMS15F1351P0007	TMS13F1303P0001	52428
	TMS15F1351P0006	TMS13F1303P0001	52428
	TMS15F1351P0004	TMS13F1303P0001	52428
	TMS15F1351P0003	TMS13F1303P0001	52428
	TMS15F1351P0001	TMS13F1303P0001	52428
	TMS15F1350P0005	TMS13F1212P0032	52428
	TMS15F1350P0001	TMS13F1212P0032	52428
	TMS15F1349P0003	TMS13F1088P0008	52428
	TMS15F1349P0002	TMS13F1088P0008	52428
	TMS15F1349P0001	TMS13F1088P0008	52428
	TMS15F1348P0002	TMS13F1111P0012	48584
	TMS15F1348P0001	TMS13F1111P0012	48584
	TMS15F1347P0001	TMS13F1288P0009	48534
	TMS15F1346P0002	TMS13F1212P0002	48534
	TMS15F1346P0001	TMS13F1212P0002	48534
	TMS15F1345P0005	TMS13F1153P0007	48534
	TMS15F1345P0004	TMS13F1153P0007	48534
	TMS15F1345P0003	TMS13F1153P0007	48534
	TMS15F1345P0002	TMS13F1153P0007	48534
	TMS15F1345P0001	TMS13F1153P0007	48534
	TMS15F1344P0014	TMS13F1111P0012	48534
	TMS15F1344P0013	TMS13F1111P0012	48534
	TMS15F1344P0012	TMS13F1111P0012	48534
	TMS15F1344P0011	TMS13F1111P0012	48534
	TMS15F1344P0010	TMS13F1111P0012	48534
	TMS15F1344P0009	TMS13F1111P0012	48534
	TMS15F1344P0008	TMS13F1111P0012	48534
	TMS15F1344P0007	TMS13F1111P0012	48534
	TMS15F1344P0006	TMS13F1111P0012	48534
	TMS15F1344P0005	TMS13F1111P0012	48534
	TMS15F1344P0004	TMS13F1111P0012	48534
	TMS15F1344P0003	TMS13F1111P0012	48534
	TMS15F1344P0002	TMS13F1111P0012	48534
	TMS15F1344P0001	TMS13F1111P0012	48534
	TMS15F1343P0004	TMS13F1307P0020	48533
	TMS15F1343P0003	TMS13F1307P0020	48533
	TMS15F1343P0002	TMS13F1307P0020	48533
	TMS15F1343P0001	TMS13F1307P0020	48533
	TMS15F1341P0002	TMS13F1205P0040	48533
	TMS15F1340P0001	TMS13F1253P0013	48533
	TMS15F1339P0002	TMS13F1214P0014	48533
	TMS15F1339P0001	TMS13F1214P0014	48533
	TMS15F1338P0004	TMS13F1202P0046	48533
	TMS15F1338P0003	TMS13F1202P0046	48533
	TMS15F1338P0002	TMS13F1202P0046	48533
	TMS15F1338P0001	TMS13F1202P0046	48533
	TMS15F1337P0001	TMS13F1109P0009	48533
	TMS15F1336P0002	TMS13F1084P0003	48533
	TMS15F1336P0001	TMS13F1084P0003	48533
	TMS15F1335P0006	TMS13F1202P0046	52452
	TMS15F1335P0005	TMS13F1202P0046	52452
	TMS15F1335P0004	TMS13F1202P0046	52452
	TMS15F1335P0003	TMS13F1202P0046	52452
	TMS15F1335P0002	TMS13F1202P0046	52452
	TMS15F1335P0001	TMS13F1202P0046	52452
	TMS15F1334P0010	TMS13F1176P0003	48532
	TMS15F1334P0009	TMS13F1176P0003	48532
	TMS15F1334P0008	TMS13F1176P0003	48532
	TMS15F1334P0007	TMS13F1176P0003	48532
	TMS15F1334P0006	TMS13F1176P0003	48532
	TMS15F1334P0005	TMS13F1176P0003	48532
	TMS15F1334P0004	TMS13F1176P0003	48532
	TMS15F1334P0003	TMS13F1176P0003	48532
	TMS15F1334P0002	TMS13F1176P0003	48532
	TMS15F1334P0001	TMS13F1176P0003	48532
	TMS15F1333P0002	TMS13F1111P0012	52452
	TMS15F1333P0001	TMS13F1111P0012	52452
	TMS15F1332P0004	TMS13F1084P0003	48532
	TMS15F1332P0003	TMS13F1084P0003	48532
	TMS15F1332P0002	TMS13F1084P0003	48532
	TMS15F1332P0001	TMS13F1084P0003	48532
	TMS15F1331P0003	TMS13F1060P0025	52452
	TMS15F1331P0002	TMS13F1060P0025	52452
	TMS15F1331P0001	TMS13F1060P0025	52452
	TMS15F1329P0005	TMS13F1300P0075	48525
	TMS15F1329P0001	TMS13F1300P0075	48525
	TMS15F1328P0001	TMS13F1972P0005	48525
	TMS15F1327P0002	TMS13F1307P0004	48525
	TMS15F1327P0001	TMS13F1307P0004	48525
	TMS15F1326P0004	TMS13F1084P0003	48525
	TMS15F1326P0001	TMS13F1084P0003	48525
	TMS15F1325P0002	TMS13F1302P0004	48522
	TMS15F1324P0011	TMS13F1300P0075	48522
	TMS15F1324P0008	TMS13F1300P0075	48522
	TMS15F1324P0007	TMS13F1300P0075	48522
	TMS15F1324P0006	TMS13F1300P0075	48522
	TMS15F1324P0005	TMS13F1300P0075	48522
	TMS15F1324P0004	TMS13F1300P0075	48522
	TMS15F1324P0003	TMS13F1300P0075	48522
	TMS15F1324P0002	TMS13F1300P0075	48522
	TMS15F1323P0006	TMS13F1008P0006	48522
	TMS15F1323P0005	TMS13F1008P0006	48522
	TMS15F1323P0004	TMS13F1008P0006	48522
	TMS15F1323P0003	TMS13F1008P0006	48522
	TMS15F1323P0002	TMS13F1008P0006	48522
	TMS15F1323P0001	TMS13F1008P0006	48522
	TMS15F1322P0002	TMS13F1008P0006	52452
	TMS15F1322P0001	TMS13F1008P0006	52452
	TMS15F1321P0004	TMS13F1307P0008	48527
	TMS15F1321P0003	TMS13F1307P0008	48527
	TMS15F1321P0002	TMS13F1307P0008	48527
	TMS15F1321P0001	TMS13F1307P0008	48527
	TMS15F1320P0004	TMS13F1303P0001	48574
	TMS15F1320P0003	TMS13F1303P0001	48574
	TMS15F1319P0001	TMS13F1122P0003	48574
	TMS15F1318P0033	TMS13F1303P0003	48596
	TMS15F1318P0031	TMS13F1303P0003	48596
	TMS15F1318P0027	TMS13F1303P0003	48596
	TMS15F1318P0024	TMS13F1303P0003	48596
	TMS15F1318P0022	TMS13F1303P0003	48596
	TMS15F1318P0021	TMS13F1303P0003	48596
	TMS15F1318P0019	TMS13F1303P0003	48596
	TMS15F1318P0018	TMS13F1303P0003	48596
	TMS15F1318P0016	TMS13F1303P0003	48596
	TMS15F1318P0014	TMS13F1303P0003	48596
	TMS15F1318P0013	TMS13F1303P0003	48596
	TMS15F1318P0011	TMS13F1303P0003	48596
	TMS15F1318P0009	TMS13F1303P0003	48596
	TMS15F1318P0008	TMS13F1303P0003	48596
	TMS15F1318P0007	TMS13F1303P0003	48596
	TMS15F1318P0006	TMS13F1303P0003	48596
	TMS15F1318P0005	TMS13F1303P0003	48596
	TMS15F1318P0004	TMS13F1303P0003	48596
	TMS15F1318P0002	TMS13F1303P0003	48596
	TMS15F1318P0001	TMS13F1303P0003	48596
	TMS15F1317P0008	TMS13F1303P0002	48596
	TMS15F1317P0007	TMS13F1303P0002	48596
	TMS15F1317P0006	TMS13F1303P0002	48596
	TMS15F1317P0005	TMS13F1303P0002	48596
	TMS15F1317P0004	TMS13F1303P0002	48596
	TMS15F1317P0003	TMS13F1303P0002	48596
	TMS15F1317P0002	TMS13F1303P0002	48596
	TMS15F1317P0001	TMS13F1303P0002	48596
	TMS15F1316P0014	TMS13F1303P0001	48596
	TMS15F1316P0013	TMS13F1303P0001	48596
	TMS15F1316P0012	TMS13F1303P0001	48596
	TMS15F1316P0009	TMS13F1303P0001	48596
	TMS15F1316P0008	TMS13F1303P0001	48596
	TMS15F1316P0007	TMS13F1303P0001	48596
	TMS15F1316P0006	TMS13F1303P0001	48596
	TMS15F1316P0005	TMS13F1303P0001	48596
	TMS15F1316P0004	TMS13F1303P0001	48596
	TMS15F1316P0002	TMS13F1303P0001	48596
	TMS15F1316P0001	TMS13F1303P0001	48596
	TMS15F1315P0008	TMS13F1122P0003	48596
	TMS15F1315P0007	TMS13F1122P0003	48596
	TMS15F1315P0006	TMS13F1122P0003	48596
	TMS15F1315P0002	TMS13F1122P0003	48596
	TMS15F1314P0002	TMS13F1060P0026	48596
	TMS15F1314P0001	TMS13F1060P0026	48596
	TMS15F1313P0003	TMS13F1307P0004	52458
	TMS15F1313P0002	TMS13F1307P0004	52458
	TMS15F1313P0001	TMS13F1307P0004	52458
	TMS15F1312P0002	TMS13F1303P0001	52460
	TMS15F1312P0001	TMS13F1303P0001	52460
	TMS15F1311P0001	TMS13F1060P0026	48560
	TMS15F1310P0026	TMS13F1307P0007	48592
	TMS15F1310P0023	TMS13F1307P0007	48592
	TMS15F1310P0022	TMS13F1307P0007	48592
	TMS15F1310P0021	TMS13F1307P0007	48592
	TMS15F1310P0020	TMS13F1307P0007	48592
	TMS15F1310P0019	TMS13F1307P0007	48592
	TMS15F1310P0018	TMS13F1307P0007	48592
	TMS15F1310P0016	TMS13F1307P0007	48592
	TMS15F1310P0015	TMS13F1307P0007	48592
	TMS15F1310P0014	TMS13F1307P0007	48592
	TMS15F1310P0013	TMS13F1307P0007	48592
	TMS15F1310P0012	TMS13F1307P0007	48592
	TMS15F1310P0011	TMS13F1307P0007	48592
	TMS15F1310P0010	TMS13F1307P0007	48592
	TMS15F1310P0009	TMS13F1307P0007	48592
	TMS15F1310P0008	TMS13F1307P0007	48592
	TMS15F1310P0007	TMS13F1307P0007	48592
	TMS15F1310P0005	TMS13F1307P0007	48592
	TMS15F1310P0004	TMS13F1307P0007	48592
	TMS15F1310P0001	TMS13F1307P0007	48592
	TMS15F1309P0001	TMS13F1303P0002	48592
	TMS15F1308P0001	TMS13F1122P0003	48592
	TMS15F1307P0003	TMS13F1063P0019	48584
	TMS15F1307P0001	TMS13F1063P0019	48584
	TMS15F1305P0028	TMS13F1063P0019	52455
	TMS15F1305P0025	TMS13F1063P0019	52455
	TMS15F1305P0024	TMS13F1063P0019	52455
	TMS15F1305P0023	TMS13F1063P0019	52455
	TMS15F1305P0022	TMS13F1063P0019	52455
	TMS15F1305P0021	TMS13F1063P0019	52455
	TMS15F1305P0018	TMS13F1063P0019	52455
	TMS15F1305P0017	TMS13F1063P0019	52455
	TMS15F1305P0015	TMS13F1063P0019	52455
	TMS15F1305P0013	TMS13F1063P0019	52455
	TMS15F1305P0012	TMS13F1063P0019	52455
	TMS15F1305P0008	TMS13F1063P0019	52455
	TMS15F1305P0007	TMS13F1063P0019	52455
	TMS15F1305P0005	TMS13F1063P0019	52455
	TMS15F1305P0004	TMS13F1063P0019	52455
	TMS15F1305P0002	TMS13F1063P0019	52455
	TMS15F1305P0001	TMS13F1063P0019	52455
	TMS15F1304P0006	TMS13F1084P0018	52454
	TMS15F1304P0005	TMS13F1084P0018	52454
	TMS15F1304P0004	TMS13F1084P0018	52454
	TMS15F1304P0003	TMS13F1084P0018	52454
	TMS15F1304P0002	TMS13F1084P0018	52454
	TMS15F1304P0001	TMS13F1084P0018	52454
	TMS15F1303P0007	TMS13F1084P0018	51436
	TMS15F1303P0006	TMS13F1084P0018	51436
	TMS15F1303P0005	TMS13F1084P0018	51436
	TMS15F1303P0003	TMS13F1084P0018	51436
	TMS15F1303P0001	TMS13F1084P0018	51436
	TMS15F1302P0027	TMS13F1063P0019	51436
	TMS15F1302P0024	TMS13F1063P0019	51436
	TMS15F1302P0022	TMS13F1063P0019	51436
	TMS15F1302P0020	TMS13F1063P0019	51436
	TMS15F1302P0018	TMS13F1063P0019	51436
	TMS15F1302P0015	TMS13F1063P0019	51436
	TMS15F1302P0014	TMS13F1063P0019	51436
	TMS15F1302P0013	TMS13F1063P0019	51436
	TMS15F1302P0010	TMS13F1063P0019	51436
	TMS15F1302P0009	TMS13F1063P0019	51436
	TMS15F1302P0007	TMS13F1063P0019	51436
	TMS15F1302P0006	TMS13F1063P0019	51436
	TMS15F1302P0004	TMS13F1063P0019	51436
	TMS15F1301P0003	TMS13F1079P0002	52452
	TMS15F1301P0002	TMS13F1079P0002	52452
	TMS15F1301P0001	TMS13F1079P0002	52452
	TMS15F1300P0002	TMS13F1063P0019	52452
	TMS15F1300P0001	TMS13F1063P0019	52452
	TMS15F1299P0003	TMS13F1060P0026	52452
	TMS15F1299P0002	TMS13F1060P0026	52452
	TMS15F1299P0001	TMS13F1060P0026	52452
	TMS15F1298P0004	TMS13F1063P0019	52449
	TMS15F1298P0003	TMS13F1063P0019	52449
	TMS15F1298P0001	TMS13F1063P0019	52449
	TMS15F1297P0001	TMS13F1060P0026	52449
	TMS15F1296P0013	TMS13F1084P0018	52448
	TMS15F1296P0003	TMS13F1084P0018	52448
	TMS15F1295P0018	TMS13F1063P0019	52448
	TMS15F1295P0017	TMS13F1063P0019	52448
	TMS15F1295P0013	TMS13F1063P0019	52448
	TMS15F1295P0012	TMS13F1063P0019	52448
	TMS15F1295P0010	TMS13F1063P0019	52448
	TMS15F1295P0009	TMS13F1063P0019	52448
	TMS15F1295P0008	TMS13F1063P0019	52448
	TMS15F1295P0006	TMS13F1063P0019	52448
	TMS15F1295P0004	TMS13F1063P0019	52448
	TMS15F1295P0003	TMS13F1063P0019	52448
	TMS15F1295P0001	TMS13F1063P0019	52448
	TMS15F1294P0001	TMS13F1084P0018	48564
	TMS15F1293P0006	TMS13F1063P0019	48564
	TMS15F1292P0001	TMS13F1122P0003	48558
	TMS15F1291P0005	TMS13F1303P0003	48540
	TMS15F1291P0004	TMS13F1303P0003	48540
	TMS15F1291P0002	TMS13F1303P0003	48540
	TMS15F1290P0010	TMS13F1303P0002	48540
	TMS15F1290P0009	TMS13F1303P0002	48540
	TMS15F1290P0006	TMS13F1303P0002	48540
	TMS15F1290P0005	TMS13F1303P0002	48540
	TMS15F1290P0004	TMS13F1303P0002	48540
	TMS15F1290P0003	TMS13F1303P0002	48540
	TMS15F1290P0002	TMS13F1303P0002	48540
	TMS15F1290P0001	TMS13F1303P0002	48540
	TMS15F1288P0002	TMS13F1084P0018	48540
	TMS15F1288P0001	TMS13F1084P0018	48540
	TMS15F1286P0012	TMS13F1307P0011	52428
	TMS15F1286P0011	TMS13F1307P0011	52428
	TMS15F1286P0010	TMS13F1307P0011	52428
	TMS15F1286P0009	TMS13F1307P0011	52428
	TMS15F1286P0008	TMS13F1307P0011	52428
	TMS15F1286P0007	TMS13F1307P0011	52428
	TMS15F1286P0004	TMS13F1307P0011	52428
	TMS15F1286P0001	TMS13F1307P0011	52428
	TMS15F1285P0002	TMS13F1303P0002	52428
	TMS15F1285P0001	TMS13F1303P0002	52428
	TMS15F1284P0008	TMS13F1060P0026	52428
	TMS15F1284P0007	TMS13F1060P0026	52428
	TMS15F1284P0006	TMS13F1060P0026	52428
	TMS15F1284P0005	TMS13F1060P0026	52428
	TMS15F1284P0003	TMS13F1060P0026	52428
	TMS15F1284P0001	TMS13F1060P0026	52428
	TMS15F1283P0005	TMS13F1303P0002	52419
	TMS15F1283P0003	TMS13F1303P0002	52419
	TMS15F1283P0002	TMS13F1303P0002	52419
	TMS15F1281P0001	TMS13F1303P0001	48524
	TMS15F1280P0001	TMS13F1307P0011	48523
	TMS15F1279P0006	TMS13F1307P0004	48523
	TMS15F1279P0003	TMS13F1307P0004	48523
	TMS15F1279P0001	TMS13F1307P0004	48523
	TMS15F1278P0002	TMS13F1303P0002	48523
	TMS15F1278P0001	TMS13F1303P0002	48523
	TMS15F1277P0001	TMS13F1303P0001	48523
	TMS15F1276P0007	TMS13F1122P0003	48523
	TMS15F1276P0005	TMS13F1122P0003	48523
	TMS15F1276P0004	TMS13F1122P0003	48523
	TMS15F1276P0003	TMS13F1122P0003	48523
	TMS15F1276P0002	TMS13F1122P0003	48523
	TMS15F1275P0003	TMS13F1063P0019	48523
	TMS15F1275P0001	TMS13F1063P0019	48523
	TMS15F1274P0006	TMS13F1060P0026	48523
	TMS15F1274P0005	TMS13F1060P0026	48523
	TMS15F1274P0003	TMS13F1060P0026	48523
	TMS15F1274P0002	TMS13F1060P0026	48523
	TMS15F1274P0001	TMS13F1060P0026	48523
	TMS15F1273P0004	TMS13F1307P0004	48520
	TMS15F1273P0003	TMS13F1307P0004	48520
	TMS15F1273P0002	TMS13F1307P0004	48520
	TMS15F1271P0009	TMS13F1307P0006	48519
	TMS15F1271P0006	TMS13F1307P0006	48519
	TMS15F1271P0004	TMS13F1307P0006	48519
	TMS15F1271P0002	TMS13F1307P0006	48519
	TMS15F1270P0003	TMS13F1303P0003	48519
	TMS15F1270P0001	TMS13F1303P0003	48519
	TMS15F1269P0008	TMS13F1303P0002	48519
	TMS15F1269P0005	TMS13F1303P0002	48519
	TMS15F1269P0004	TMS13F1303P0002	48519
	TMS15F1269P0003	TMS13F1303P0002	48519
	TMS15F1269P0002	TMS13F1303P0002	48519
	TMS15F1269P0001	TMS13F1303P0002	48519
	TMS15F1268P0001	TMS13F1307P0006	52412
	TMS15F1267P0008	TMS13F1303P0003	48514
	TMS15F1267P0003	TMS13F1303P0003	48514
	TMS15F1266P0016	TMS13F1303P0002	48514
	TMS15F1266P0011	TMS13F1303P0002	48514
	TMS15F1266P0009	TMS13F1303P0002	48514
	TMS15F1266P0008	TMS13F1303P0002	48514
	TMS15F1266P0004	TMS13F1303P0002	48514
	TMS15F1266P0003	TMS13F1303P0002	48514
	TMS15F1265P0002	TMS13F1303P0001	48514
	TMS15F1262P0003	TMS13F1063P0019	48514
	TMS15F1262P0002	TMS13F1063P0019	48514
	TMS15F1260P0009	TMS14F1256P0002	49935
	TMS15F1260P0008	TMS14F1256P0002	49935
	TMS15F1260P0007	TMS14F1256P0002	49935
	TMS15F1260P0006	TMS14F1256P0002	49935
